date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:50:08	18361/18361	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260041919-47b9%22	https://templates.envytheme.com/orgo/default/assets/js/popper.min.js	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/js/popper.min.js	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:08	62404/62404	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260041916-f3c4%22	https://templates.envytheme.com/orgo/default/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/js/bootstrap.min.js	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:08	4036/4036	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260041917-1735%22	https://templates.envytheme.com/orgo/default/assets/js/jquery.meanmenu.js	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/js/jquery.meanmenu.js	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:08	2942/2942	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260041918-b7e%22	https://templates.envytheme.com/orgo/default/assets/js/jquery.nice-select.min.js	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/js/jquery.nice-select.min.js	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:08	44342/44342	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260041919-ad36%22	https://templates.envytheme.com/orgo/default/assets/js/owl.carousel.min.js	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/js/owl.carousel.min.js	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:09	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260041917-4ef8%22	https://templates.envytheme.com/orgo/default/assets/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/js/jquery.magnific-popup.min.js	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:09	10263/10263	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260041918-2817%22	https://templates.envytheme.com/orgo/default/assets/js/odometer.min.js	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/js/odometer.min.js	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:09	4227/4227	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260041917-1083%22	https://templates.envytheme.com/orgo/default/assets/js/jquery.appear.min.js	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/js/jquery.appear.min.js	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:09	2381/2381	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260041917-94d%22	https://templates.envytheme.com/orgo/default/assets/js/jquery.ajaxchimp.min.js	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/js/jquery.ajaxchimp.min.js	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:09	6058/6058	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260041917-17aa%22	https://templates.envytheme.com/orgo/default/assets/js/form-validator.min.js	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/js/form-validator.min.js	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:10	1178/1178	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260041917-80a%22	https://templates.envytheme.com/orgo/default/assets/js/contact-form-script.js	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/js/contact-form-script.js	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:10	8208/8208	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260041919-2010%22	https://templates.envytheme.com/orgo/default/assets/js/wow.min.js	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/js/wow.min.js	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:10	6887/6887	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260041918-2a24%22	https://templates.envytheme.com/orgo/default/assets/js/main.js	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/js/main.js	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:12	209260/209260	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226004190c-3316c%22	https://templates.envytheme.com/orgo/default/assets/fonts/boxicons.eot	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/fonts/boxicons.eot	(from https://templates.envytheme.com/orgo/default/assets/css/boxicons.min.css)
09:50:13	74712/74712	---M--	200	added ('OK')	application/octet-stream	etag:%226004190d-123d8%22	https://templates.envytheme.com/orgo/default/assets/fonts/boxicons.woff2	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/fonts/boxicons.woff2	(from https://templates.envytheme.com/orgo/default/assets/css/boxicons.min.css)
09:50:14	209168/209168	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226004190d-33110%22	https://templates.envytheme.com/orgo/default/assets/fonts/boxicons.woff	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/fonts/boxicons.woff	(from https://templates.envytheme.com/orgo/default/assets/css/boxicons.min.css)
09:50:16	209092/209092	---M--	200	added ('OK')	application/octet-stream	etag:%226004190d-330c4%22	https://templates.envytheme.com/orgo/default/assets/fonts/boxicons.ttf	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/fonts/boxicons.ttf	(from https://templates.envytheme.com/orgo/default/assets/css/boxicons.min.css)
09:50:17	744380/744380	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226004190d-b5bbc%22	https://templates.envytheme.com/orgo/default/assets/fonts/boxicons.svg?	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/fonts/boxiconsd41d.svg	(from https://templates.envytheme.com/orgo/default/assets/css/boxicons.min.css)
09:50:17	6786/6786	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226004190d-1a82%22	https://templates.envytheme.com/orgo/default/assets/fonts/Flaticon.eot	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/fonts/Flaticon.eot	(from https://templates.envytheme.com/orgo/default/assets/css/flaticon.css)
09:50:18	6786/6786	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226004190d-1a82%22	https://templates.envytheme.com/orgo/default/assets/fonts/Flaticon.eot?	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/fonts/Flaticond41d.eot	(from https://templates.envytheme.com/orgo/default/assets/css/flaticon.css)
09:50:18	3812/3812	---M--	200	added ('OK')	application/octet-stream	etag:%226004190e-ee4%22	https://templates.envytheme.com/orgo/default/assets/fonts/Flaticon.woff2	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/fonts/Flaticon.woff2	(from https://templates.envytheme.com/orgo/default/assets/css/flaticon.css)
09:50:19	4564/4564	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226004190e-11d4%22	https://templates.envytheme.com/orgo/default/assets/fonts/Flaticon.woff	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/fonts/Flaticon.woff	(from https://templates.envytheme.com/orgo/default/assets/css/flaticon.css)
09:50:20	6608/6608	---M--	200	added ('OK')	application/octet-stream	etag:%226004190e-19d0%22	https://templates.envytheme.com/orgo/default/assets/fonts/Flaticon.ttf	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/fonts/Flaticon.ttf	(from https://templates.envytheme.com/orgo/default/assets/css/flaticon.css)
09:50:21	32983/32983	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226004190d-80d7%22	https://templates.envytheme.com/orgo/default/assets/fonts/Flaticon.svg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/fonts/Flaticon.svg	(from https://templates.envytheme.com/orgo/default/assets/css/flaticon.css)
09:50:22	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Apr%202021%2008:50:22%20GMT	https://templates.envytheme.com/orgo/default/assets/css/owl.video.play.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/css/owl.video.play.png	(from https://templates.envytheme.com/orgo/default/assets/css/owl.carousel.min.css)
09:50:22	15089/15089	---M--	200	added ('OK')	image/jpeg	etag:%2260041911-3af1%22	https://templates.envytheme.com/orgo/default/assets/img/main-banner-bg-2.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/main-banner-bg-2.jpg	(from https://templates.envytheme.com/orgo/default/assets/css/style.css)
09:50:23	33776/33776	---M--	200	added ('OK')	image/jpeg	etag:%2260041950-b620%22	https://templates.envytheme.com/orgo/default/assets/img/main-slider/slider-bg-1.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/main-slider/slider-bg-1.jpg	(from https://templates.envytheme.com/orgo/default/assets/css/style.css)
09:50:24	45826/45826	---M--	200	added ('OK')	image/jpeg	etag:%2260041941-b302%22	https://templates.envytheme.com/orgo/default/assets/img/detox-water/detox-water-bg.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/detox-water/detox-water-bg.jpg	(from https://templates.envytheme.com/orgo/default/assets/css/style.css)
09:50:24	1145162/1145162	---M--	200	added ('OK')	image/jpeg	etag:%2260041916-12e520%22	https://templates.envytheme.com/orgo/default/assets/img/main-banner-bg-1.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/main-banner-bg-1.jpg	(from https://templates.envytheme.com/orgo/default/assets/css/style.css)
09:50:24	159988/159988	---M--	200	added ('OK')	image/jpeg	etag:%2260041914-270f4%22	https://templates.envytheme.com/orgo/default/assets/img/why-choose-bg-2.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/why-choose-bg-2.jpg	(from https://templates.envytheme.com/orgo/default/assets/css/style.css)
09:50:24	398721/398721	---M--	200	added ('OK')	image/jpeg	etag:%2260041916-61581%22	https://templates.envytheme.com/orgo/default/assets/img/why-choose-bg.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/why-choose-bg.jpg	(from https://templates.envytheme.com/orgo/default/assets/css/style.css)
09:50:25	288899/288899	---M--	200	added ('OK')	image/jpeg	etag:%2260041913-46883%22	https://templates.envytheme.com/orgo/default/assets/img/testimonial-bg.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/testimonial-bg.jpg	(from https://templates.envytheme.com/orgo/default/assets/css/style.css)
09:50:25	364612/364612	---M--	200	added ('OK')	image/jpeg	etag:%2260041912-590cd%22	https://templates.envytheme.com/orgo/default/assets/img/overview-bg.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/overview-bg.jpg	(from https://templates.envytheme.com/orgo/default/assets/css/style.css)
09:50:26	358176/358176	---M--	200	added ('OK')	image/jpeg	etag:%2260041910-57720%22	https://templates.envytheme.com/orgo/default/assets/img/client-bg.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/client-bg.jpg	(from https://templates.envytheme.com/orgo/default/assets/css/style.css)
09:50:26	261333/261333	---M--	200	added ('OK')	image/jpeg	etag:%2260041914-3fcd5%22	https://templates.envytheme.com/orgo/default/assets/img/video-bg.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/video-bg.jpg	(from https://templates.envytheme.com/orgo/default/assets/css/style.css)
09:50:27	68340/68340	---M--	200	added ('OK')	image/jpeg	etag:%2260041912-10af4%22	https://templates.envytheme.com/orgo/default/assets/img/services-bg.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/services-bg.jpg	(from https://templates.envytheme.com/orgo/default/assets/css/style.css)
09:50:27	189390/189390	---M--	200	added ('OK')	image/jpeg	etag:%2260041955-2e3ce%22	https://templates.envytheme.com/orgo/default/assets/img/page-banner/page-banner-1.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/page-banner/page-banner-1.jpg	(from https://templates.envytheme.com/orgo/default/assets/css/style.css)
09:50:27	266986/266986	---M--	200	added ('OK')	image/jpeg	etag:%2260041957-41346%22	https://templates.envytheme.com/orgo/default/assets/img/page-banner/page-banner-2.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/page-banner/page-banner-2.jpg	(from https://templates.envytheme.com/orgo/default/assets/css/style.css)
09:50:28	257922/257922	---M--	200	added ('OK')	image/jpeg	etag:%2260041958-3efcf%22	https://templates.envytheme.com/orgo/default/assets/img/page-banner/page-banner-3.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/page-banner/page-banner-3.jpg	(from https://templates.envytheme.com/orgo/default/assets/css/style.css)
09:50:28	205479/205479	---M--	200	added ('OK')	image/jpeg	etag:%2260041958-322b8%22	https://templates.envytheme.com/orgo/default/assets/img/page-banner/page-banner-4.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/page-banner/page-banner-4.jpg	(from https://templates.envytheme.com/orgo/default/assets/css/style.css)
09:50:28	160037/160037	---M--	200	added ('OK')	image/jpeg	etag:%2260041959-27125%22	https://templates.envytheme.com/orgo/default/assets/img/page-banner/page-banner-5.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/page-banner/page-banner-5.jpg	(from https://templates.envytheme.com/orgo/default/assets/css/style.css)
09:50:29	49301/49301	---M--	200	added ('OK')	image/jpeg	etag:%226004193a-c095%22	https://templates.envytheme.com/orgo/default/assets/img/blog/blog-7.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/blog/blog-7.jpg	(from https://templates.envytheme.com/orgo/default/assets/css/style.css)
09:50:30	72722/72722	---M--	200	added ('OK')	image/jpeg	etag:%226004193a-11c12%22	https://templates.envytheme.com/orgo/default/assets/img/blog/blog-8.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/blog/blog-8.jpg	(from https://templates.envytheme.com/orgo/default/assets/css/style.css)
09:50:32	63214/63214	---M--	200	added ('OK')	image/jpeg	etag:%226004193a-f6ee%22	https://templates.envytheme.com/orgo/default/assets/img/blog/blog-9.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/blog/blog-9.jpg	(from https://templates.envytheme.com/orgo/default/assets/css/style.css)
09:50:32	159444/159444	---M--	200	added ('OK')	image/png	etag:%226004190f-26ed4%22	https://templates.envytheme.com/orgo/default/assets/img/banner-woman.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/banner-woman.png	(from https://templates.envytheme.com/orgo/default/index-2.html)
09:50:33	93032/93032	---M--	200	added ('OK')	image/png	etag:%2260041936-16b68%22	https://templates.envytheme.com/orgo/default/assets/img/banner-shape/banner-shape-1.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/banner-shape/banner-shape-1.png	(from https://templates.envytheme.com/orgo/default/index-2.html)
09:50:34	78073/78073	---M--	200	added ('OK')	image/jpeg	etag:%2260041947-130f9%22	https://templates.envytheme.com/orgo/default/assets/img/food/food-1.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/food/food-1.jpg	(from https://templates.envytheme.com/orgo/default/index-2.html)
09:50:35	101714/101714	---M--	200	added ('OK')	image/jpeg	etag:%2260041947-18d52%22	https://templates.envytheme.com/orgo/default/assets/img/food/food-2.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/food/food-2.jpg	(from https://templates.envytheme.com/orgo/default/index-2.html)
09:50:36	39233/39233	---M--	200	added ('OK')	image/png	etag:%226004193c-9941%22	https://templates.envytheme.com/orgo/default/assets/img/deal/deal-1.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/deal/deal-1.png	(from https://templates.envytheme.com/orgo/default/index-2.html)
09:50:36	271386/271386	---M--	200	added ('OK')	image/jpeg	etag:%2260041949-4241a%22	https://templates.envytheme.com/orgo/default/assets/img/food/food-3.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/food/food-3.jpg	(from https://templates.envytheme.com/orgo/default/index-2.html)
09:50:37	42353/42353	---M--	200	added ('OK')	image/png	etag:%226004193c-a571%22	https://templates.envytheme.com/orgo/default/assets/img/deal/deal-shape-1.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/deal/deal-shape-1.png	(from https://templates.envytheme.com/orgo/default/index-2.html)
09:50:37	51721/51721	---M--	200	added ('OK')	image/png	etag:%226004193c-d3f1%22	https://templates.envytheme.com/orgo/default/assets/img/deal/deal-shape-2.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/deal/deal-shape-2.png	(from https://templates.envytheme.com/orgo/default/index-2.html)
09:50:39	32440/32440	---M--	200	added ('OK')	image/png	etag:%226004193c-7eb8%22	https://templates.envytheme.com/orgo/default/assets/img/deal/deal-shape-3.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/deal/deal-shape-3.png	(from https://templates.envytheme.com/orgo/default/index-2.html)
09:50:39	40568/40568	---M--	200	added ('OK')	image/png	etag:%226004193d-d48e%22	https://templates.envytheme.com/orgo/default/assets/img/deal/deal-shape-4.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/deal/deal-shape-4.png	(from https://templates.envytheme.com/orgo/default/index-2.html)
09:50:40	94415/94415	---M--	200	added ('OK')	image/jpeg	etag:%2260041949-170cf%22	https://templates.envytheme.com/orgo/default/assets/img/gallery/gallery-1.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/gallery/gallery-1.jpg	(from https://templates.envytheme.com/orgo/default/index-2.html)
09:50:41	101698/101698	---M--	200	added ('OK')	image/jpeg	etag:%2260041949-18d42%22	https://templates.envytheme.com/orgo/default/assets/img/gallery/gallery-2.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/gallery/gallery-2.jpg	(from https://templates.envytheme.com/orgo/default/index-2.html)
09:50:42	68221/68221	---M--	200	added ('OK')	image/jpeg	etag:%2260041949-10a7d%22	https://templates.envytheme.com/orgo/default/assets/img/gallery/gallery-3.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/gallery/gallery-3.jpg	(from https://templates.envytheme.com/orgo/default/index-2.html)
09:50:44	77250/77250	---M--	200	added ('OK')	image/jpeg	etag:%226004194a-12dc2%22	https://templates.envytheme.com/orgo/default/assets/img/gallery/gallery-4.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/gallery/gallery-4.jpg	(from https://templates.envytheme.com/orgo/default/index-2.html)
09:50:45	62262/62262	---M--	200	added ('OK')	image/png	etag:%2260041952-f336%22	https://templates.envytheme.com/orgo/default/assets/img/others-food/others-food-1.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/others-food/others-food-1.png	(from https://templates.envytheme.com/orgo/default/index-2.html)
09:50:45	114014/114014	---M--	200	added ('OK')	image/jpeg	etag:%226004194a-1bd5e%22	https://templates.envytheme.com/orgo/default/assets/img/gallery/gallery-5.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/gallery/gallery-5.jpg	(from https://templates.envytheme.com/orgo/default/index-2.html)
09:50:46	52997/52997	---M--	200	added ('OK')	image/png	etag:%2260041953-cf05%22	https://templates.envytheme.com/orgo/default/assets/img/others-food/others-food-2.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/others-food/others-food-2.png	(from https://templates.envytheme.com/orgo/default/index-2.html)
09:50:47	47778/47778	---M--	200	added ('OK')	image/png	etag:%2260041953-baa2%22	https://templates.envytheme.com/orgo/default/assets/img/others-food/others-food-3.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/others-food/others-food-3.png	(from https://templates.envytheme.com/orgo/default/index-2.html)
09:50:49	726567/726567	---M--	200	added ('OK')	image/png	etag:%2260041952-b1627%22	https://templates.envytheme.com/orgo/default/assets/img/main-slider/main-slider-1.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/main-slider/main-slider-1.png	(from https://templates.envytheme.com/orgo/default/index-3.html)
09:50:49	93032/93032	---M--	200	added ('OK')	image/png	etag:%2260041951-16b68%22	https://templates.envytheme.com/orgo/default/assets/img/main-slider/slider-shape-1.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/main-slider/slider-shape-1.png	(from https://templates.envytheme.com/orgo/default/index-3.html)
09:50:51	166331/166331	---M--	200	added ('OK')	image/png	etag:%2260041910-289bb%22	https://templates.envytheme.com/orgo/default/assets/img/features.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/features.png	(from https://templates.envytheme.com/orgo/default/index-3.html)
09:50:52	47848/47848	---M--	200	added ('OK')	image/jpeg	etag:%226004194e-bae8%22	https://templates.envytheme.com/orgo/default/assets/img/juice/juice-1.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/juice/juice-1.jpg	(from https://templates.envytheme.com/orgo/default/index-3.html)
09:50:52	51222/51222	---M--	200	added ('OK')	image/jpeg	etag:%226004194e-c844%22	https://templates.envytheme.com/orgo/default/assets/img/juice/juice-2.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/juice/juice-2.jpg	(from https://templates.envytheme.com/orgo/default/index-3.html)
09:50:52	61765/61765	---M--	200	added ('OK')	image/jpeg	etag:%226004194e-f14e%22	https://templates.envytheme.com/orgo/default/assets/img/juice/juice-3.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/juice/juice-3.jpg	(from https://templates.envytheme.com/orgo/default/index-3.html)
09:50:53	32374/32374	---M--	200	added ('OK')	image/jpeg	etag:%226004195c-7e76%22	https://templates.envytheme.com/orgo/default/assets/img/team/team-1.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/team/team-1.jpg	(from https://templates.envytheme.com/orgo/default/index-3.html)
09:50:53	53618/53618	---M--	200	added ('OK')	image/jpeg	etag:%226004195c-d172%22	https://templates.envytheme.com/orgo/default/assets/img/team/team-2.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/team/team-2.jpg	(from https://templates.envytheme.com/orgo/default/index-3.html)
09:50:53	54548/54548	---M--	200	added ('OK')	image/jpeg	etag:%226004195d-d518%22	https://templates.envytheme.com/orgo/default/assets/img/team/team-3.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/team/team-3.jpg	(from https://templates.envytheme.com/orgo/default/index-3.html)
09:50:53	49094/49094	---M--	200	added ('OK')	image/jpeg	etag:%226004195d-bfc6%22	https://templates.envytheme.com/orgo/default/assets/img/team/team-4.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/team/team-4.jpg	(from https://templates.envytheme.com/orgo/default/index-3.html)
09:50:55	9356/9356	---M--	200	added ('OK')	image/png	etag:%2260041950-543f%22	https://templates.envytheme.com/orgo/default/assets/img/main-slider/main-slider-shape.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/main-slider/main-slider-shape.png	(from https://templates.envytheme.com/orgo/default/index-4.html)
09:50:55	144532/144532	---M--	200	added ('OK')	image/jpeg	etag:%226004194f-23494%22	https://templates.envytheme.com/orgo/default/assets/img/main-slider/main-slider-2.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/main-slider/main-slider-2.jpg	(from https://templates.envytheme.com/orgo/default/index-4.html)
09:50:55	99806/99806	---M--	200	added ('OK')	image/jpeg	etag:%2260041950-185de%22	https://templates.envytheme.com/orgo/default/assets/img/main-slider/main-slider-3.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/main-slider/main-slider-3.jpg	(from https://templates.envytheme.com/orgo/default/index-4.html)
09:50:55	2166/2166	---M--	200	added ('OK')	image/png	etag:%2260041951-10fb%22	https://templates.envytheme.com/orgo/default/assets/img/main-slider/slider-shape-2.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/main-slider/slider-shape-2.png	(from https://templates.envytheme.com/orgo/default/index-4.html)
09:50:55	18001/18001	---M--	200	added ('OK')	image/png	etag:%226004195b-4651%22	https://templates.envytheme.com/orgo/default/assets/img/special-features/special-features-1.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/special-features/special-features-1.png	(from https://templates.envytheme.com/orgo/default/index-4.html)
09:50:56	14125/14125	---M--	200	added ('OK')	image/png	etag:%226004195b-372d%22	https://templates.envytheme.com/orgo/default/assets/img/special-features/special-features-2.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/special-features/special-features-2.png	(from https://templates.envytheme.com/orgo/default/index-4.html)
09:50:56	11626/11626	---M--	200	added ('OK')	image/png	etag:%226004195b-2d6a%22	https://templates.envytheme.com/orgo/default/assets/img/special-features/special-features-3.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/special-features/special-features-3.png	(from https://templates.envytheme.com/orgo/default/index-4.html)
09:50:56	110741/110741	---M--	200	added ('OK')	image/png	etag:%2260041910-1b095%22	https://templates.envytheme.com/orgo/default/assets/img/features-2.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/features-2.png	(from https://templates.envytheme.com/orgo/default/index-4.html)
09:50:58	42610/42610	---M--	200	added ('OK')	image/jpeg	etag:%226004195d-a672%22	https://templates.envytheme.com/orgo/default/assets/img/team/team-5.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/team/team-5.jpg	(from https://templates.envytheme.com/orgo/default/team.html)
09:50:58	131398/131398	---M--	200	added ('OK')	image/jpeg	etag:%226004190f-20146%22	https://templates.envytheme.com/orgo/default/assets/img/about.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/about.jpg	(from https://templates.envytheme.com/orgo/default/about.html)
09:50:58	39913/39913	---M--	200	added ('OK')	image/jpeg	etag:%226004195d-9be9%22	https://templates.envytheme.com/orgo/default/assets/img/team/team-6.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/team/team-6.jpg	(from https://templates.envytheme.com/orgo/default/team.html)
09:50:58	97918/97918	---M--	200	added ('OK')	image/jpeg	etag:%2260041911-17f08%22	https://templates.envytheme.com/orgo/default/assets/img/gallery-details.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/gallery-details.jpg	(from https://templates.envytheme.com/orgo/default/gallery-details.html)
09:50:59	30809/30809	---M--	200	added ('OK')	image/png	etag:%226004190f-7859%22	https://templates.envytheme.com/orgo/default/assets/img/404-error.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/404-error.png	(from https://templates.envytheme.com/orgo/default/error-404.html)
09:51:00	146901/146901	---M--	200	added ('OK')	image/jpeg	etag:%2260041912-23dda%22	https://templates.envytheme.com/orgo/default/assets/img/services-details.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/services-details.jpg	(from https://templates.envytheme.com/orgo/default/services-details.html)
